파일명,파일명 재정리,시청각기록물 등록번호,생산(수집) 등록번호,제목,유형,MIME 유형,File 유형,File 사이즈,Image 사이즈,재생시간,생산일,생산자,제공일,제공자,수집일,수집자,주제어(사업명),주제어(약어),주제어(단위과제),주제어(과업),주제어(주제),주제어(피사체유형),주제어(계절),주제어(지역),위도/경도,MD5 Checksum
연천_20180111_재인폭포_KENN_2.jpg,A320789M320693.jpg,M-A320693,1431052-A320789,재인폭포,사진류,image/jpeg,jpg,3.9 MB,1501x2000,,2018-01-11,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,연천군,38.101517/126.982746,c7af4c3b53d9befddc9a02696f6b2526
연천_20180217_신답리_KENN_1.jpg,A320790M320694.jpg,M-A320694,1431052-A320790,신답리,사진류,image/jpeg,jpg,4.9 MB,2665x2000,,2018-02-17,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,연천군,38.101517/126.982746,9ba5f7a04c465f5489081bc56d1ddd15
연천_20180217_신답리_KENN_2.jpg,A320791M320695.jpg,M-A320695,1431052-A320791,신답리,사진류,image/jpeg,jpg,5.9 MB,2665x2000,,2018-02-17,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,겨울,연천군,38.101517/126.982746,7bf5a155f27d9c2cf432ab06b515a974
연천_20180320_호로고루_KENN_1.jpg,A320792M320696.jpg,M-A320696,1431052-A320792,호로고루,사진류,image/jpeg,jpg,4.4 MB,2665x2000,,2018-03-19,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,82d1d80e39ee118075995323ab8880ab
연천_20180320_호로고루_KENN_2.jpg,A320793M320697.jpg,M-A320697,1431052-A320793,호로고루,사진류,image/jpeg,jpg,5.1 MB,2665x2000,,2018-03-19,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,0965373c07c633eb42959c56e3b1baa8
연천_20180320_호로고루_KENN_3.jpg,A320794M320698.jpg,M-A320698,1431052-A320794,호로고루,사진류,image/jpeg,jpg,4.9 MB,2665x2000,,2018-03-19,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,8946276f8557cd02e6b841b5ac715a57
연천_20180320_호로고루_KENN_4.jpg,A320795M320699.jpg,M-A320699,1431052-A320795,호로고루,사진류,image/jpeg,jpg,4.7 MB,2665x2000,,2018-03-19,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,a1443daaa71de5e156d8bb86a8d2c215
연천_20180327_연천역급수탑_KENN_1.jpg,A320796M320700.jpg,M-A320700,1431052-A320796,연천역급수탑,사진류,image/jpeg,jpg,3.7 MB,2665x2000,,2018-03-27,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,5b368765ba7e79bb3717ca401a32be11
연천_20180327_연천역급수탑_KENN_2.jpg,A320797M320701.jpg,M-A320701,1431052-A320797,연천역급수탑,사진류,image/jpeg,jpg,3.6 MB,2665x2000,,2018-03-27,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,dbe10dfad5cd87e99d016c7a62afd343
연천_20180331_(구)경원선과(신)경원선KENN.jpg,A320798M320702.jpg,M-A320702,1431052-A320798,(구)경원선과 (신)경원선,사진류,image/jpeg,jpg,4.6 MB,2665x2000,,2018-03-31,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,f07e0b9f04cb05306ec01535d9724559
연천_20180331_(구)경원선폐터널의역고드름_KENN.jpg,A320799M320703.jpg,M-A320703,1431052-A320799,(구)경원선폐터널의 역고드름,사진류,image/jpeg,jpg,4.9 MB,2665x2000,,2018-03-31,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,648cfd89a80c26b4af1283dbef438ece
연천_20180331_차탄천_KENN.jpg,A320800M320704.jpg,M-A320704,1431052-A320800,차탄천,사진류,image/jpeg,jpg,4.9 MB,2665x2000,,2018-03-31,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,ca13d58ddd058b01ffe237ce18339041
연천_20180425_그리팅맨_KENN_1.jpg,A320801M320705.jpg,M-A320705,1431052-A320801,그리팅맨,사진류,image/jpeg,jpg,3.5 MB,2665x2000,,2018-04-25,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,3855ef4ef673b037af1e1a27a471b08a
연천_20180425_그리팅맨_KENN_2.jpg,A320802M320706.jpg,M-A320706,1431052-A320802,그리팅맨,사진류,image/jpeg,jpg,2.4 MB,2665x2000,,2018-04-25,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,47f4d8716c2ec8554aed4675a876c970
연천_20180425_삼곶리돌무지무덤_KENN.jpg,A320803M320707.jpg,M-A320707,1431052-A320803,삼곶리돌무지무덤,사진류,image/jpeg,jpg,4.9 MB,2665x2000,,2018-04-25,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,d3d41eb694d4868679d9b042b2886837
연천_20180425_연강갤러리_KENN_1.jpg,A320804M320708.jpg,M-A320708,1431052-A320804,연강갤러리,사진류,image/jpeg,jpg,5.4 MB,2665x2000,,2018-04-25,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,2b79081d1c99ad20e34c09e5e0d2bae2
연천_20180425_연강갤러리_KENN_2.jpg,A320805M320709.jpg,M-A320709,1431052-A320805,연강갤러리,사진류,image/jpeg,jpg,4.9 MB,2665x2000,,2018-04-25,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,8475b369712fe33feed85acf58384fb5
연천_20180425_옥녀봉에서본임진강_KENN_1.jpg,A320806M320710.jpg,M-A320710,1431052-A320806,옥녀봉에서본임진강,사진류,image/jpeg,jpg,4.7 MB,2665x2000,,2018-04-25,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,462ed398dc4e60d1017ae6ea4fbc5eb6
연천_20180425_옥녀봉에서본임진강_KENN_2.jpg,A320807M320711.jpg,M-A320711,1431052-A320807,옥녀봉에서본임진강,사진류,image/jpeg,jpg,4.3 MB,2665x2000,,2018-04-25,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,aa5de0e0d5fb2c8c7a11f21ea6a189e4
연천_20180425_임진강습지_KENN.jpg,A320808M320712.jpg,M-A320712,1431052-A320808,임진강습지,사진류,image/jpeg,jpg,5.9 MB,2665x2000,,2018-04-25,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,9565f213dbd6ac1e6f01b421c4037704
연천_20180507_대전차방호벽_KENN.jpg,A320809M320713.jpg,M-A320713,1431052-A320809,대전차방호벽,사진류,image/jpeg,jpg,5.0 MB,2665x2000,,2018-05-07,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,b10b8bce54eb555c8acc894288d5d94f
연천_20180507_옥녀봉아침_KENN.jpg,A320810M320714.jpg,M-A320714,1431052-A320810,옥녀봉아침,사진류,image/jpeg,jpg,4.3 MB,2665x2000,,2018-05-07,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,9ff6f689ffda09684ffd7934c53bad30
연천_20180507_임진강_KENN_1.jpg,A320811M320715.jpg,M-A320715,1431052-A320811,임진강,사진류,image/jpeg,jpg,5.1 MB,2665x2000,,2018-05-07,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,c1462e1a4244cbfbf31b4ef71295e7a9
연천_20180507_임진강_KENN_2.jpg,A320812M320716.jpg,M-A320716,1431052-A320812,임진강,사진류,image/jpeg,jpg,5.4 MB,2665x2000,,2018-05-07,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,e6720358e85693f34d3b837b6cbb6f1c
연천_20180507_임진강_KENN_3.jpg,A320813M320717.jpg,M-A320717,1431052-A320813,임진강,사진류,image/jpeg,jpg,7.5 MB,2665x2000,,2018-05-07,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,4c7686e906b5c8f8ceec7d97a84a4346
연천_20180507_임진강_KENN_4.jpg,A320814M320718.jpg,M-A320718,1431052-A320814,임진강,사진류,image/jpeg,jpg,5.1 MB,2665x2000,,2018-05-07,KENN(김병구),2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,봄,연천군,38.101517/126.982746,ab420e084f03004e4bee2855dc578a5d
오산_20180619_UN참전기념공원_이호진_15.jpg,A320815M320719.jpg,M-A320719,1431052-A320815,UN참전기념공원,사진류,image/jpeg,jpg,4.0 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,3d045a4bbd67bbf4961ee0c0a03b4a44
오산_20180619_UN참전기념공원_이호진_17.jpg,A320816M320720.jpg,M-A320720,1431052-A320816,UN참전기념공원,사진류,image/jpeg,jpg,6.7 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,6c403dc1b240c7e9a0b1ffce63949519
오산_20180619_UN참전기념공원_이호진_18.jpg,A320817M320721.jpg,M-A320721,1431052-A320817,UN참전기념공원,사진류,image/jpeg,jpg,3.5 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,44160136d1f9e4f1b790a4a5bc30de7f
오산_20180619_UN참전기념공원에서 본 세교신도시_이호진_16.jpg,A320818M320722.jpg,M-A320722,1431052-A320818,UN참전기념공원에서 본 세교신도시,사진류,image/jpeg,jpg,4.7 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,a7724035d428d38441d982b157d066a1
오산_20180619_내삼미동_이호진_11.jpg,A320819M320723.jpg,M-A320723,1431052-A320819,내삼미동,사진류,image/jpeg,jpg,7.3 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,41ee2d36b0aadcaf5ad88a5ab667598e
오산_20180619_내삼미동_이호진_12.jpg,A320820M320724.jpg,M-A320724,1431052-A320820,내삼미동,사진류,image/jpeg,jpg,3.5 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,ec5bba1dd157cc7acbabf6b20ad42b1d
오산_20180619_세교신도시 내 고인돌 공원 1_이호진_31.jpg,A320821M320725.jpg,M-A320725,1431052-A320821,세교신도시 내 고인돌 공원,사진류,image/jpeg,jpg,6.6 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,522d070af814732d323270f03528c6ee
오산_20180619_세교신도시 내 고인돌 공원 2_이호진_33.jpg,A320822M320726.jpg,M-A320726,1431052-A320822,세교신도시 내 고인돌 공원,사진류,image/jpeg,jpg,5.4 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,8582fec4415c94fafb125dc887936b38
오산_20180619_세교신도시 내 고인돌 공원 3_이호진_34.jpg,A320823M320727.jpg,M-A320727,1431052-A320823,세교신도시 내 고인돌 공원,사진류,image/jpeg,jpg,5.4 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,45cc8b3f8d2bffab727280a212005750
오산_20180619_세교신도시 내 고인돌 공원 6_이호진_38.jpg,A320824M320728.jpg,M-A320728,1431052-A320824,세교신도시 내 고인돌 공원,사진류,image/jpeg,jpg,6.0 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,d632a4f738c1739ce22325c453fb1d74
오산_20180619_세교신도시 내 물향기생태교 인근_이호진_40.jpg,A320825M320729.jpg,M-A320729,1431052-A320825,세교신도시 내 물향기생태교 인근,사진류,image/jpeg,jpg,5.0 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,564248531331a0351838bbf234243ff9
오산_20180619_세마대사거리 인근_이호진_13.jpg,A320826M320730.jpg,M-A320730,1431052-A320826,세마대사거리 인근,사진류,image/jpeg,jpg,4.3 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,924a69035d8664c032adbd2e6ec010a8
오산_20180619_세마대사거리 인근_이호진_14.jpg,A320827M320731.jpg,M-A320731,1431052-A320827,세마대사거리 인근,사진류,image/jpeg,jpg,4.8 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,0eb9557173be9d9f94581fc1b821fa15
오산_20180619_세마역_이호진_1.jpg,A320828M320732.jpg,M-A320732,1431052-A320828,세마역,사진류,image/jpeg,jpg,4.4 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,0525649d68d33547913ac0b7d01af5bb
오산_20180619_수청동 1_이호진_43.jpg,A320829M320733.jpg,M-A320733,1431052-A320829,수청동 ,사진류,image/jpeg,jpg,4.9 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,5607dcd73642db239c05c4212cda3e2d
오산_20180619_수청동 10_이호진_54.jpg,A320830M320734.jpg,M-A320734,1431052-A320830,수청동 ,사진류,image/jpeg,jpg,4.7 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,1bba44393108f35f92d60dd91e363167
오산_20180619_수청동 5_이호진_49.jpg,A320831M320735.jpg,M-A320735,1431052-A320831,수청동 ,사진류,image/jpeg,jpg,7.0 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,e15e5acf0903add42027b06202fc20bc
오산_20180619_수청동 6_김완배 70세_이호진_50.jpg,A320832M320736.jpg,M-A320736,1431052-A320832,수청동 ,사진류,image/jpeg,jpg,5.6 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,3d95547da069a52cfc8771ce97e55f2a
오산_20180619_수청동 7_김영석 82세_이호진_51.jpg,A320833M320737.jpg,M-A320737,1431052-A320833,수청동 ,사진류,image/jpeg,jpg,6.2 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,5204778b5a8e3aa90cf3302999874023
오산_20180619_수청동 8_임판동 81세_이호진_52.jpg,A320834M320738.jpg,M-A320738,1431052-A320834,수청동 ,사진류,image/jpeg,jpg,5.6 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,5b2d4046a4840ca9a616bc2bf51232f6
오산_20180619_수청동 9_박금주 78세_이호진_53.jpg,A320835M320739.jpg,M-A320739,1431052-A320835,수청동 ,사진류,image/jpeg,jpg,3.1 MB,1333x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,1515c1f42734d7d1673df3d4ea603c81
오산_20180619_수청동에서 바라본 오산대역_이호진_44.jpg,A320836M320740.jpg,M-A320740,1431052-A320836,수청동에서 바라본 오산대역,사진류,image/jpeg,jpg,6.0 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,86295a4ed98845d13db68feeb102f205
오산_20180619_신장동_이호진_30.jpg,A320837M320741.jpg,M-A320741,1431052-A320837,신장동,사진류,image/jpeg,jpg,6.5 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,e5c4ba61d69c4f0010f3905a4684a960
오산_20180619_신장동에서 오산대역 방향_이호진_29.jpg,A320838M320742.jpg,M-A320742,1431052-A320838,신장동에서 오산대역 방향,사진류,image/jpeg,jpg,5.0 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,283f7e39bbd984fcc3bf02d0d2cba618
오산_20180619_오산 수원간 도로_이호진_8.jpg,A320839M320743.jpg,M-A320743,1431052-A320839,오산 수원간 도로,사진류,image/jpeg,jpg,5.3 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,a2308ae544f2447ffe9f823510d3538f
오산_20180619_오산대역 옆 지하도_이호진_56.jpg,A320840M320744.jpg,M-A320744,1431052-A320840,오산대역 옆 지하도,사진류,image/jpeg,jpg,4.7 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,2ab1d7c6c7adfea9f14a318bde6a198d
오산_20180619_오산대역 인근_이호진_45.jpg,A320841M320745.jpg,M-A320745,1431052-A320841,오산대역 인근,사진류,image/jpeg,jpg,5.6 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,e5eb8c25fc82b7df66feaaa78f437af3
오산_20180619_오산대역에서 매홀고등학교 방면_이호진_57.jpg,A320842M320746.jpg,M-A320746,1431052-A320842,오산대역에서 매홀고등학교 방면,사진류,image/jpeg,jpg,4.9 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,8293b982f726992c2bd64d5881bdbbb8
오산_20180619_오산세교지구 내 건축현장_이호진_23.jpg,A320843M320747.jpg,M-A320747,1431052-A320843,오산세교지구 내 건축현장,사진류,image/jpeg,jpg,5.1 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,b5b0aaf5086ef46f51cb850ab74c30de
오산_20180619_오산세교지구 이정표_이호진_26.jpg,A320844M320748.jpg,M-A320748,1431052-A320844,오산세교지구 이정표,사진류,image/jpeg,jpg,4.0 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,61bb182e65ec4313828924a8e65cb948
오산_20180619_오산세교지구_이호진_25.jpg,A320845M320749.jpg,M-A320749,1431052-A320845,오산세교지구,사진류,image/jpeg,jpg,6.2 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,d9bd74359b49924ef4bb11dd62709d6c
오산_20180619_외삼미동지석묘_이호진_2.jpg,A320846M320750.jpg,M-A320750,1431052-A320846,외삼미동지석묘,사진류,image/jpeg,jpg,4.7 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,44086b358497f440c9165028b52c7897
오산_20180619_외삼미리 야산 정상에서 본 오산시_이호진_5.jpg,A320847M320751.jpg,M-A320751,1431052-A320847,외삼미리 야산 정상에서 본 오산시,사진류,image/jpeg,jpg,4.1 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,67039834f3d950cc3e7430ff44dc99df
오산_20180619_외삼미리 야산 정상에서 본 오산시_이호진_6.jpg,A320848M320752.jpg,M-A320752,1431052-A320848,외삼미리 야산 정상에서 본 오산시,사진류,image/jpeg,jpg,4.5 MB,3000x2000,,2018-06-19,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,74603181d03ca55480fcf50ddacde255
오산_20180620_남촌동 갈곶육교 에서 본 수도권 전철 선로_이호진_74.jpg,A320849M320753.jpg,M-A320753,1431052-A320849,남촌동 갈곶육교 에서 본 수도권 전철 선로,사진류,image/jpeg,jpg,4.4 MB,3000x2000,,2018-06-20,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,8bb6312dde97379014100332e2eade4b
오산_20180620_대원동 1_이호진_76.jpg,A320850M320754.jpg,M-A320754,1431052-A320850,대원동 ,사진류,image/jpeg,jpg,5.9 MB,3000x2000,,2018-06-20,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,f9ab72946a5ba74f88b33aa891f5fb29
오산_20180620_대원동 2_이호진_77.jpg,A320851M320755.jpg,M-A320755,1431052-A320851,대원동 ,사진류,image/jpeg,jpg,4.7 MB,3000x2000,,2018-06-20,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,90349b4e411881c9b30c86b3a73d014f
오산_20180620_대원동 3 경일아파트_이호진_78.jpg,A320852M320756.jpg,M-A320756,1431052-A320852,대원동 경일아파트,사진류,image/jpeg,jpg,4.8 MB,3001x2000,,2018-06-20,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,90dced8e94c19fe95c34610786041a2b
오산_20180620_대원동 5 경일아파트_이호진_80.jpg,A320853M320757.jpg,M-A320757,1431052-A320853,대원동 경일아파트,사진류,image/jpeg,jpg,4.7 MB,3000x2000,,2018-06-20,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,55be3e7f0dc2217ca47f387651f9a53c
오산_20180620_대원동 6 경일아파트_이호진_81.jpg,A320854M320758.jpg,M-A320758,1431052-A320854,대원동 경일아파트,사진류,image/jpeg,jpg,4.2 MB,3000x2000,,2018-06-20,이호진,2018-08-07,최연하,2018-08-23,김현미,경기천년 기록 아카이브,경기기록,경기도의 현재 기록하기,31개 시군,경기도,풍경,여름,오산시,37.163908/127.051089,793140258448bfa1567ff9b18041b022
